X,Y
-200.0,0.0
-197.0,0.0
-194.00012220482705,0.02707792511178301
-191.00061464459662,0.08143228207153386
-188.00173088252342,0.1632624817149868
-185.00373015748116,0.2727688863041886
-182.0068775344344,0.41015285821466946
-179.0114440631882,0.575616809992687
-176.01770694593029,0.769364255787833
-173.0259497140729,0.9915998641612107
-170.0364624149356,1.24252951226352
-168.79192933777048,3.972206676296275
-167.54739626060535,6.70188384032903
-166.30286318344022,9.431561004361786
-165.0583301062751,12.16123816839454
-163.81379702910996,14.890915332427294
-162.56926395194483,17.62059249646005
-161.3247308747797,20.350269660492803
-160.08019779761457,23.079946824525557
-158.83566472044944,25.80962398855831
-157.5911316432843,28.539301152591065
-156.34659856611918,31.26897831662382
-155.10206548895405,33.99865548065657
-153.85753241178892,36.72833264468933
-152.6129993346238,39.45800980872209
-151.36846625745866,42.18768697275485
-150.12393318029353,44.917364136787604
-148.8794001031284,47.64704130082036
-147.63486702596327,50.37671846485312
-146.39033394879814,53.10639562888588
-145.145800871633,55.836072792918635
-143.90126779446788,58.56574995695139
-142.65673471730275,61.29542712098415
-141.41220164013762,64.02510428501691
-140.1676685629725,66.75478144904966
-138.92313548580736,69.48445861308241
-137.67860240864223,72.21413577711516
-136.4340693314771,74.94381294114791
-135.18953625431197,77.67349010518066
-133.94500317714684,80.40316726921341
-132.70047009998171,83.13284443324616
-131.45593702281658,85.86252159727891
-130.21140394565145,88.59219876131166
-128.96687086848632,91.32187592534441
-127.7223377913212,94.05155308937717
-126.47780471415606,96.78123025340992
-125.23327163699093,99.51090741744267
-123.9887385598258,102.24058458147542
-122.74420548266067,104.97026174550817
-121.49967240549555,107.69993890954092
-120.25513932833042,110.42961607357367
-119.01060625116529,113.15929323760642
-117.76607317400016,115.88897040163917
-116.52154009683503,118.61864756567192
-115.2770070196699,121.34832472970467
-114.03247394250477,124.07800189373742
-112.78794086533964,126.80767905777017
-111.5434077881745,129.53735622180292
-110.29887471100938,132.26703338583567
-109.05434163384425,134.99671054986842
-107.80980855667912,137.72638771390118
-106.56527547951399,140.45606487793393
-105.32074240234886,143.18574204196668
-102.38535096336135,143.80499732044143
-99.45728488371819,144.45801265965113
-96.53710794254795,145.1454474800215
-93.62542352917949,145.86800811896268
-90.72287955400796,146.62645289097674
-87.83017415764488,147.42159783993375
-84.94806237842116,148.25432330013047
-82.07736397684246,149.12558140607467
-79.2189726650269,150.03640471964172
-76.37386705305501,150.98791617870359
-73.54312370743337,151.98134061529592
-71.68949410681628,154.3401660229334
-69.8358645061992,156.69899143057089
-67.98223490558212,159.05781683820837
-66.12860530496503,161.41664224584585
-64.27497570434795,163.77546765348333
-62.421346103730876,166.13429306112081
-60.5677165031138,168.4931184687583
-58.714086902496724,170.85194387639578
-56.86045730187965,173.21076928403326
-55.00682770126257,175.56959469167074
-53.1531981006455,177.92842009930823
-51.29956850002842,180.2872455069457
-49.445938899411345,182.6460709145832
-47.59230929879427,185.00489632222067
-45.738679698177194,187.36372172985816
-43.88505009756012,189.72254713749564
-42.03142049694304,192.08137254513312
-40.177790896325966,194.4401979527706
-38.32416129570889,196.79902336040809
-36.470531695091815,199.15784876804557
-33.73922846566956,200.39880914974498
-31.088871977791385,201.80437326680334
-28.58607366479501,203.45845929977216
