X,Y
0.0,0.0
3.7,0.0
7.399416177896574,0.06572627113345936
11.09703846627618,0.19835135352125424
14.79159027341706,0.39906743247871124
18.481724440925955,0.6690856277608666
22.166018956333158,1.0096350716605962
25.842972411974838,1.421961744390744
29.510999202814638,1.9073270312433286
33.16842445766453,2.467005961690263
36.81347870066225,3.1022850858587576
38.240913272797854,6.5158507498341915
39.66834784493346,9.929416413809626
41.09578241706906,13.34298207778506
42.52321698920466,16.756547741760492
43.950651561340266,20.170113405735925
45.37808613347587,23.58367906971136
46.80552070561147,26.99724473368679
48.232955277747074,30.410810397662225
49.66038984988268,33.82437606163766
51.08782442201828,37.23794172561309
52.51525899415388,40.651507389588524
53.942693566289485,44.06507305356396
55.37012813842509,47.47863871753939
56.79756271056069,50.89220438151482
58.22499728269629,54.305770045490256
59.652431854831896,57.71933570946569
61.0798664269675,61.13290137344112
62.5073009991031,64.54646703741656
63.934735571238704,67.960032701392
65.36217014337431,71.37359836536743
66.78960471550992,74.78716402934286
68.21703928764553,78.2007296933183
69.64447385978114,81.61429535729373
71.07190843191675,85.02786102126916
72.49934300405236,88.4414266852446
73.92677757618797,91.85499234922003
75.35421214832358,95.26855801319546
76.7816467204592,98.68212367717089
78.2090812925948,102.09568934114633
79.63651586473041,105.50925500512176
81.06395043686602,108.92282066909719
82.49138500900163,112.33638633307262
83.91881958113724,115.74995199704806
85.34625415327285,119.16351766102349
86.77368872540846,122.57708332499892
88.20112329754407,125.99064898897436
89.62855786967968,129.4042146529498
91.05599244181529,132.81778031692525
92.4834270139509,136.2313459809007
93.91086158608651,139.64491164487615
95.33829615822212,143.0584773088516
96.76573073035773,146.47204297282704
98.19316530249334,149.8856086368025
99.62059987462895,153.29917430077793
101.04803444676456,156.71273996475338
102.47546901890017,160.12630562872883
103.90290359103578,163.53987129270428
105.33033816317139,166.95343695667972
106.757772735307,170.36700262065517
107.422007139004,174.00689172019452
